Match Number,Date,Time (EST),Opponent,Goals,Shots,Shots on target,Shots off target,Shots on post,Shot Accuracy,Attempts inside box,Attempts outside box,Headed shots,Headed goals,Left footed shots,Right footed shots,Free kick shots,Free kick goals,Penalty kicks,Penalty kick goals,Possession,Possession time,Passes,Accurate passes,Pass Accuracy,Long balls,Accurate long balls,Long ball pct,Crosses,Accurate crosses,Cross pct,Through balls,Accurate through balls,Assists,Shot assists,Offsides,xG,xG non-penalty,xG open play,xG set play,xG on target,xA,xA open play,xA set play,Big chances created,Big chances missed,Final third entries,Penalty area entries,Successful final third passes,Total final third passes,Touches in opp box,Dispossessed,Unsuccessful touches,Fouled in final third,Total fastbreaks,Accurate throws,Total throws,Total back zone pass,Total fwd zone pass,Fouls committed,Fouls suffered,Yellow cards,Red cards,Corners won,Corners conceded,Aerials won,Aerials lost,Aerial duel pct,Duels,Duels won,Duels lost,Duel win pct,Ground duels,Ground duels won,Contests won,Total contests,Touches,Pass pct,Blocked shots,Effective clearances,Total clearances,Tackles won,Tackles lost,Total tackles,Tackle pct,Interceptions,Ball recoveries,Poss won att 3rd,Poss won mid 3rd,Poss won def 3rd,Attempts conceded inside box,Attempts conceded outside box,PPDA,FK fouls lost,Challenges lost,Defensive actions,Clean sheet,Goals conceded,Saves,Save pct,Shots faced,Crosses claimed,Unclaimed crosses,Punches,Smothers,PK faced,PK saved,PK save pct,PK conceded,Shootout kicks faced,Shootout saves,Shootout save pct,xG conceded,xG conceded non-pen,xG on target conceded,xG on target conceded non-pen,Accurate sweeper actions,Total sweeper actions,Good high claims,Total high claims,Accurate goal kicks,Goal kicks,Accurate keeper throws,Keeper throws,Goals prevented,Shots on goal against,ATK,DEF,EFF,AGG
4,6/14/2026,00:00,Turkey,2,9,4,5,0,44%,6,3,0,0,2,5,4,0,0,0,28%,0.0,271,201,74%,58,16,0.28,14,4,0.29,1,1,1,8,1,1.18,1.18,0.53,0.65,1.08,0.35,0.22,0.13,1,,43,20,43,72,18,9,16,,1,10,14,151,134,12,4,0,0,5,8,15,17,0.47,88,42,46,0.48,56,27,8,11,494,0.74,1,55,55,5,0,15,0.33,7,35,1,10,13,14,16,20.7,12,5,16,1,0,8,0.01,30,1,0,1,0,0,0,0.0,0,0,0,0.0,1.36,1.36,1.46,1.46,1,1,1,1,6,17,6,6,1.46,8,22.1,74.3,36.4,25.6
4,6/19/2026,15:00,USA,0,5,2,3,0,40%,3,2,0,0,2,3,11,0,0,0,38%,0.0,310,219,71%,46,19,0.41,19,4,0.21,2,1,0,3,0,0.35,0.35,0.35,,0.1,0.39,0.38,0.01,,,43,24,53,83,20,9,15,,1,14,22,144,185,16,11,4,0,4,7,27,15,0.64,123,64,59,0.52,81,37,14,25,505,0.71,0,24,24,11,0,13,0.85,6,44,8,13,19,9,2,15.6,16,11,25,0,2,1,0.0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,1.08,1.08,1.31,1.31,,,,,2,4,4,4,-0.69,3,22.1,74.3,36.4,25.6
4,6/25/2026,22:00,Paraguay,0,12,5,7,0,42%,7,5,0,0,6,5,9,0,0,0,56%,0.0,537,438,82%,58,17,0.29,13,4,0.31,0,0,0,11,0,0.55,0.55,0.53,0.02,0.6,0.36,0.35,0.0,0,0,56,18,74,123,14,11,26,1,1,22,28,303,247,6,9,1,0,3,1,25,20,0.56,119,64,55,0.54,74,39,11,24,736,0.82,3,10,10,12,0,20,0.6,7,43,4,19,15,3,4,13.1,6,5,27,1,0,2,0.01,7,1,0,0,0,0,0,0.0,0,0,0,0.0,0.24,0.24,0.3,0.3,0,0,1,1,5,9,4,4,0.3,2,22.1,74.3,36.4,25.6
