Match Number,Date,Time (EST),Opponent,Goals,Shots,Shots on target,Shots off target,Shots on post,Shot Accuracy,Attempts inside box,Attempts outside box,Headed shots,Headed goals,Left footed shots,Right footed shots,Free kick shots,Free kick goals,Penalty kicks,Penalty kick goals,Possession,Possession time,Passes,Accurate passes,Pass Accuracy,Long balls,Accurate long balls,Long ball pct,Crosses,Accurate crosses,Cross pct,Through balls,Accurate through balls,Assists,Shot assists,Offsides,xG,xG non-penalty,xG open play,xG set play,xG on target,xA,xA open play,xA set play,Big chances created,Big chances missed,Final third entries,Penalty area entries,Successful final third passes,Total final third passes,Touches in opp box,Dispossessed,Unsuccessful touches,Fouled in final third,Total fastbreaks,Accurate throws,Total throws,Total back zone pass,Total fwd zone pass,Fouls committed,Fouls suffered,Yellow cards,Red cards,Corners won,Corners conceded,Aerials won,Aerials lost,Aerial duel pct,Duels,Duels won,Duels lost,Duel win pct,Ground duels,Ground duels won,Contests won,Total contests,Touches,Pass pct,Blocked shots,Effective clearances,Total clearances,Tackles won,Tackles lost,Total tackles,Tackle pct,Interceptions,Ball recoveries,Poss won att 3rd,Poss won mid 3rd,Poss won def 3rd,Attempts conceded inside box,Attempts conceded outside box,PPDA,FK fouls lost,Challenges lost,Defensive actions,Clean sheet,Goals conceded,Saves,Save pct,Shots faced,Crosses claimed,Unclaimed crosses,Punches,Smothers,PK faced,PK saved,PK save pct,PK conceded,Shootout kicks faced,Shootout saves,Shootout save pct,xG conceded,xG conceded non-pen,xG on target conceded,xG on target conceded non-pen,Accurate sweeper actions,Total sweeper actions,Good high claims,Total high claims,Accurate goal kicks,Goal kicks,Accurate keeper throws,Keeper throws,Goals prevented,Shots on goal against,ATK,DEF,EFF,AGG
2,6/15/2026,12:00,Spain,0,6,1,5,0,17%,2,4,0,0,0,5,9,0,0,0,26%,0.0,278,205,74%,56,19,0.34,4,1,0.25,1,0,0,4,3,0.2,0.2,0.06,0.14,0.13,0.12,0.02,0.1,1,1,26,9,16,35,6,6,16,,1,11,14,211,71,1,9,1,0,1,11,9,19,0.32,80,40,40,0.5,52,31,4,11,488,0.74,2,46,46,11,0,18,0.61,15,49,,6,28,16,11,96.3,1,7,3,1,0,7,0.01,27,4,0,0,0,0,0,0.0,0,0,0,0.0,2.1,2.1,1.45,1.45,,,3,4,11,14,10,10,1.45,7,20.6,62.9,47.4,25.0
2,6/21/2026,18:00,Uruguay,2,12,4,8,0,33%,2,10,0,0,2,9,11,1,0,0,35%,0.0,278,205,74%,61,18,0.29,7,2,0.29,1,1,0,6,0,0.89,0.89,0.66,0.22,1.26,0.33,0.24,0.09,,,31,15,21,45,10,11,15,3,2,12,19,153,132,4,11,2,0,4,11,16,20,0.44,102,55,47,0.54,66,39,12,17,495,0.74,4,48,48,15,0,16,0.94,13,43,2,9,24,9,8,25.0,4,7,11,0,2,0,,17,2,0,0,0,0,0,0.0,0,0,0,0.0,2.32,2.32,1.65,1.65,1,1,1,2,6,12,5,5,-0.35,2,20.6,62.9,47.4,25.0
3,6/26/2026,20:00,Saudi Arabia,0,15,2,13,0,13%,9,6,0,0,6,7,15,0,0,0,51%,0.0,451,381,84%,55,29,0.53,18,2,0.11,2,1,0,12,2,1.39,1.39,1.2,0.19,0.51,1.04,0.87,0.17,1,1,56,26,86,122,19,16,28,1,1,17,21,217,252,10,15,1,0,4,2,18,11,0.62,114,58,56,0.51,85,40,10,23,689,0.84,5,29,29,12,0,15,0.8,13,52,6,20,18,5,2,14.0,10,6,24,1,0,3,0.01,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0.39,0.39,0.33,0.33,1,1,0,0,4,5,7,7,0.33,3,20.6,62.9,47.4,25.0
4,7/3/2026,18:00,Argentina,2,16,5,11,0,31%,6,10,0,0,3,11,12,0,0,0,36%,0.0,475,408,86%,50,22,0.44,21,6,0.29,0,0,2,11,2,0.46,0.46,0.25,0.21,1.42,0.44,0.38,0.06,0,0,58,28,74,105,16,11,17,2,1,17,18,247,249,12,12,1,0,8,8,12,14,0.46,109,52,57,0.48,83,40,10,21,695,0.86,6,26,26,7,0,19,0.37,9,49,3,10,27,16,7,25.8,12,10,19,0,3,8,0.01,22,0,0,0,0,0,0,0.0,0,0,0,0.0,2.16,2.16,2.4,2.4,3,3,0,0,7,8,3,3,-0.6,11,20.6,62.9,47.4,25.0
