Match Number,Date,Time (EST),Opponent,Goals,Shots,Shots on target,Shots off target,Shots on post,Shot Accuracy,Attempts inside box,Attempts outside box,Headed shots,Headed goals,Left footed shots,Right footed shots,Free kick shots,Free kick goals,Penalty kicks,Penalty kick goals,Possession,Possession time,Passes,Accurate passes,Pass Accuracy,Long balls,Accurate long balls,Long ball pct,Crosses,Accurate crosses,Cross pct,Through balls,Accurate through balls,Assists,Shot assists,Offsides,xG,xG non-penalty,xG open play,xG set play,xG on target,xA,xA open play,xA set play,Big chances created,Big chances missed,Final third entries,Penalty area entries,Successful final third passes,Total final third passes,Touches in opp box,Dispossessed,Unsuccessful touches,Fouled in final third,Total fastbreaks,Accurate throws,Total throws,Total back zone pass,Total fwd zone pass,Fouls committed,Fouls suffered,Yellow cards,Red cards,Corners won,Corners conceded,Aerials won,Aerials lost,Aerial duel pct,Duels,Duels won,Duels lost,Duel win pct,Ground duels,Ground duels won,Contests won,Total contests,Touches,Pass pct,Blocked shots,Effective clearances,Total clearances,Tackles won,Tackles lost,Total tackles,Tackle pct,Interceptions,Ball recoveries,Poss won att 3rd,Poss won mid 3rd,Poss won def 3rd,Attempts conceded inside box,Attempts conceded outside box,PPDA,FK fouls lost,Challenges lost,Defensive actions,Clean sheet,Goals conceded,Saves,Save pct,Shots faced,Crosses claimed,Unclaimed crosses,Punches,Smothers,PK faced,PK saved,PK save pct,PK conceded,Shootout kicks faced,Shootout saves,Shootout save pct,xG conceded,xG conceded non-pen,xG on target conceded,xG on target conceded non-pen,Accurate sweeper actions,Total sweeper actions,Good high claims,Total high claims,Accurate goal kicks,Goal kicks,Accurate keeper throws,Keeper throws,Goals prevented,Shots on goal against
3,6/14/2026,19:00,Ecuador,1,15,4,11,1,27%,8,7,0,0,6,9,13,0,0,0,48%,0.0,470,397,84%,40,18,0.45,8,2,0.25,0,0,1,12,0,1.52,1.52,1.42,0.1,1.22,0.96,0.95,0.01,1,2,34,13,91,114,39,14,16,1,1,12,14,230,248,10,13,3,0,3,6,17,11,0.61,102,58,44,0.57,74,41,14,21,660,0.84,3,29,29,9,0,14,0.64,11,54,6,20,24,5,7,21.9,10,3,18,1,0,1,0.01,12,1,0,1,0,0,0,0.0,0,0,0,0.0,1.01,1.01,0.03,0.03,,,1,1,8,10,3,3,0.03,1
3,6/20/2026,16:00,Germany,1,9,2,7,0,22%,6,3,0,0,3,6,5,0,0,0,40%,0.0,431,367,85%,57,28,0.49,9,5,0.56,1,0,0,6,1,1.22,1.22,1.22,,1.1,0.8,0.79,0.01,1,1,37,15,68,94,22,13,19,1,3,19,24,229,211,7,5,0,0,3,8,10,10,0.5,102,54,48,0.53,82,44,20,33,652,0.85,5,26,26,11,0,20,0.55,13,55,2,16,25,9,7,13.9,7,6,27,0,2,5,0.01,16,2,0,0,0,0,0,0.0,0,0,0,0.0,1.89,1.89,2.36,2.36,,,2,2,5,7,2,3,0.36,7
3,6/25/2026,16:00,Curacao,2,7,3,4,0,43%,5,2,0,0,6,1,11,0,0,0,63%,0.0,624,558,89%,38,20,0.53,16,3,0.19,3,1,2,6,1,1.31,1.31,1.31,0.01,1.86,1.42,1.41,0.02,2,1,41,27,105,133,22,9,11,1,0,14,20,317,323,6,11,1,0,6,4,7,10,0.41,87,42,45,0.48,70,35,8,16,798,0.89,1,19,19,9,0,16,0.56,12,46,3,17,23,5,6,9.8,6,12,29,1,0,2,0.01,11,0,0,1,0,0,0,0.0,0,0,0,0.0,0.5,0.5,0.06,0.06,0,0,0,0,4,6,1,1,0.06,2
4,6/30/2026,13:00,Norway,1,14,5,9,0,36%,10,4,0,0,4,7,7,0,0,0,47%,0.0,401,339,85%,38,17,0.45,29,7,0.24,2,1,1,9,2,1.49,1.49,1.0,0.49,1.4,1.62,1.23,0.4,3,2,38,39,101,129,48,6,20,2,0,14,16,189,241,6,7,0,0,14,3,11,16,0.41,90,49,41,0.54,63,38,7,20,589,0.84,1,11,11,18,0,24,0.75,4,44,6,12,22,8,1,20.1,6,3,17,0,2,1,0.0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,1.9,1.9,2.02,2.02,1,1,0,0,2,3,4,4,0.02,3
